aid,inst.cntcpu.max,cpu.avg.cpu.min,cpu.stdev,mem.max,mem.avg.mem.min,mem.stedv,disk,p,m,pm
app_55,2,0.5,0.5,0.5,0.0,6.0,2.8,2.1,0.7,60,0,0,0
app_56,5,0.5,0.5,0.5,0.0,8.0,5.7,3.4,1.4,60,0,0,0
app_57,1,4.0,4.0,4.0,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_58,1,0.5,0.5,0.5,0.0,8.0,6.6,1.0,2.0,60,0,0,0
app_59,1,0.5,0.5,0.5,0.0,8.0,7.9,7.6,0.1,60,0,0,0
app_60,10,4.0,4.0,4.0,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_61,2,0.5,0.5,0.5,0.0,1.4,1.4,1.3,0.0,60,0,0,0
app_62,2,0.6,0.5,0.5,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_63,4,0.9,0.5,0.5,0.1,8.0,8.0,8.0,0.0,60,0,0,0
app_64,1,0.7,0.5,0.5,0.1,8.0,8.0,8.0,0.0,60,0,0,0
app_65,7,0.7,0.5,0.5,0.1,8.0,7.4,5.2,1.0,60,0,0,0
app_66,3,4.0,4.0,4.0,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_67,21,0.7,0.5,0.5,0.1,8.0,8.0,8.0,0.0,60,0,0,0
app_68,1,0.5,0.5,0.5,0.0,6.6,1.8,1.0,1.3,60,0,0,0
app_69,4,6.0,3.4,1.8,1.2,8.0,8.0,8.0,0.0,60,0,0,0
app_70,2,0.5,0.5,0.5,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_71,15,1.2,0.9,0.6,0.2,8.0,8.0,8.0,0.0,60,0,0,0
app_72,1,0.5,0.5,0.5,0.0,1.0,1.0,1.0,0.0,60,0,0,0
app_73,4,0.7,0.5,0.5,0.0,8.0,7.5,2.2,1.1,60,0,0,0
app_74,2,1.0,0.6,0.5,0.2,8.8,6.1,1.1,2.4,600,0,0,0
app_75,2,0.5,0.5,0.5,0.0,7.9,7.4,6.3,0.4,60,0,0,0
app_76,1,0.6,0.5,0.5,0.0,8.0,7.7,7.3,0.2,60,0,0,0
app_77,6,2.6,0.8,0.5,0.4,8.0,8.0,8.0,0.0,60,0,0,0
app_78,2,0.5,0.5,0.5,0.0,8.0,7.9,7.3,0.1,60,0,0,0
app_79,1,0.5,0.5,0.5,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_80,145,11.9,8.4,3.3,2.0,16.0,15.7,10.0,1.2,60,1,0,1
app_81,2,0.5,0.5,0.5,0.0,1.5,1.5,1.4,0.0,60,0,0,0
app_82,2,0.5,0.5,0.5,0.0,1.1,1.0,1.0,0.0,60,0,0,0
app_83,2,1.3,0.5,0.5,0.2,1.1,1.0,1.0,0.0,60,0,0,0
app_84,2,0.5,0.5,0.5,0.0,6.9,3.8,1.0,2.3,60,0,0,0
app_85,3,6.0,1.9,0.5,1.6,8.0,7.7,2.4,1.0,60,0,0,0
app_86,2,0.5,0.5,0.5,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_87,4,0.6,0.5,0.5,0.0,8.0,8.0,7.9,0.0,60,0,0,0
app_88,5,0.6,0.5,0.5,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_89,1,0.5,0.5,0.5,0.0,8.0,8.0,7.9,0.0,60,0,0,0
app_90,2,1.2,0.5,0.5,0.1,8.0,7.0,1.0,1.8,60,0,0,0
app_91,2,4.0,4.0,4.0,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_92,105,6.0,3.8,1.0,1.8,8.0,8.0,8.0,0.0,60,0,0,0
app_93,2,3.3,2.4,0.5,0.6,8.0,6.0,1.0,2.3,300,0,0,0
app_94,1,0.5,0.5,0.5,0.0,1.0,1.0,1.0,0.0,60,0,0,0
app_95,2,1.1,0.5,0.5,0.1,1.4,1.1,1.0,0.1,60,0,0,0
app_96,3,0.5,0.5,0.5,0.0,8.0,7.8,7.2,0.2,60,0,0,0
app_97,5,1.4,1.0,0.5,0.3,8.0,7.2,1.0,1.6,60,0,0,0
app_98,8,0.7,0.5,0.5,0.0,8.0,7.7,2.4,1.1,60,0,0,0
app_99,1,0.5,0.5,0.5,0.0,8.0,7.1,5.4,0.8,60,0,0,0
app_100,10,2.7,1.2,0.5,0.5,8.0,8.0,8.0,0.0,60,0,0,0
app_101,2,0.5,0.5,0.5,0.0,8.0,7.9,7.0,0.3,60,0,0,0
app_102,1,0.5,0.5,0.5,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_103,8,2.3,0.9,0.5,0.4,8.0,8.0,8.0,0.0,60,0,0,0
app_104,1,4.0,4.0,4.0,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_105,1,0.5,0.5,0.5,0.0,1.0,1.0,1.0,0.0,60,0,0,0
app_106,1,9.7,1.3,0.5,1.9,8.0,7.4,1.0,1.6,60,0,0,0
app_107,1,4.0,4.0,4.0,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_108,3,0.5,0.5,0.5,0.0,8.4,5.5,3.1,1.4,500,0,0,0
app_109,2,3.4,1.4,0.6,0.6,16.0,16.0,16.0,0.0,60,0,0,0
app_110,3,0.5,0.5,0.5,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_111,2,0.5,0.5,0.5,0.0,8.0,6.2,1.0,2.5,60,0,0,0
app_112,2,0.5,0.5,0.5,0.0,1.1,1.0,1.0,0.0,60,0,0,0
app_113,1,0.5,0.5,0.5,0.0,8.0,7.9,6.6,0.3,60,0,0,0
app_114,1,0.5,0.5,0.5,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_115,1,0.5,0.5,0.5,0.0,8.0,7.4,6.4,0.5,60,0,0,0
app_116,3,0.5,0.5,0.5,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_117,1,4.0,4.0,4.0,0.0,4.0,4.0,4.0,0.0,60,0,0,0
app_118,3,0.7,0.5,0.5,0.1,8.0,8.0,8.0,0.0,60,0,0,0
app_119,1,1.1,0.7,0.5,0.2,1.4,1.3,1.2,0.0,60,0,0,0
app_120,7,0.7,0.6,0.5,0.1,8.0,8.0,8.0,0.0,60,0,0,0
app_121,5,0.5,0.5,0.5,0.0,8.0,7.9,6.4,0.4,60,0,0,0
app_122,36,1.5,0.7,0.5,0.2,8.0,7.9,6.6,0.3,40,0,0,0
app_123,1,0.5,0.5,0.5,0.0,8.0,8.0,7.8,0.0,60,0,0,0
app_124,1,0.5,0.5,0.5,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_125,3,0.5,0.5,0.5,0.0,7.4,4.7,2.4,1.4,60,0,0,0
app_126,1,0.5,0.5,0.5,0.0,2.3,1.4,1.0,0.5,60,0,0,0
app_127,21,1.3,0.8,0.5,0.2,8.0,8.0,8.0,0.0,60,0,0,0
app_128,2,0.5,0.5,0.5,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_129,2,2.6,1.1,0.5,0.6,8.0,8.0,8.0,0.0,60,0,0,0
app_130,1,1.2,0.6,0.5,0.2,8.0,8.0,8.0,0.0,40,0,0,0
app_131,2,4.0,4.0,4.0,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_132,2,6.0,1.0,0.5,1.1,8.0,7.6,5.2,0.8,60,0,0,0
app_133,2,0.5,0.5,0.5,0.0,1.0,1.0,1.0,0.0,60,0,0,0
app_134,1,0.5,0.5,0.5,0.0,6.5,6.2,5.8,0.2,60,0,0,0
app_135,36,2.3,1.8,1.4,0.2,1.4,1.3,1.3,0.0,60,0,0,0
app_136,1,0.5,0.5,0.5,0.0,8.0,7.8,7.1,0.3,60,0,0,0
app_137,2,0.5,0.5,0.5,0.0,1.2,1.0,1.0,0.0,60,0,0,0
app_138,1,0.5,0.5,0.5,0.0,7.3,6.3,4.8,0.8,60,0,0,0
app_139,2,0.5,0.5,0.5,0.0,5.3,3.5,2.9,0.5,60,0,0,0
app_140,3,6.0,1.4,0.5,1.5,8.0,8.0,7.8,0.0,60,0,0,0
app_141,1,0.5,0.5,0.5,0.0,7.4,5.9,1.0,1.8,60,0,0,0
app_142,2,0.5,0.5,0.5,0.0,1.8,1.7,1.5,0.1,80,0,0,0
app_143,33,1.3,0.8,0.5,0.2,8.0,8.0,8.0,0.0,60,0,0,0
app_144,2,0.5,0.5,0.5,0.0,7.7,5.9,4.4,0.7,60,0,0,0
app_145,2,0.5,0.5,0.5,0.0,7.3,6.5,5.3,0.4,60,0,0,0
app_146,2,0.5,0.5,0.5,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_147,315,6.0,2.5,0.9,1.3,8.0,8.0,8.0,0.0,60,0,0,0
app_148,2,0.5,0.5,0.5,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_149,2,0.5,0.5,0.5,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_150,3,5.4,1.1,0.5,0.9,8.0,8.0,8.0,0.0,60,0,0,0
app_151,2,0.5,0.5,0.5,0.0,8.0,7.8,5.2,0.6,60,0,0,0
app_152,1,0.5,0.5,0.5,0.0,8.0,8.0,7.7,0.1,60,0,0,0
app_153,2,0.6,0.5,0.5,0.0,8.0,7.9,6.9,0.3,60,0,0,0
app_154,1,0.5,0.5,0.5,0.0,8.0,6.5,3.3,1.6,60,0,0,0
app_155,2,0.5,0.5,0.5,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_156,1,0.5,0.5,0.5,0.0,8.0,7.8,6.8,0.3,60,0,0,0
app_157,2,0.5,0.5,0.5,0.0,1.8,1.3,1.1,0.2,60,0,0,0
app_158,2,0.5,0.5,0.5,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_159,3,1.2,0.5,0.5,0.1,7.8,1.8,1.0,1.7,60,0,0,0
app_160,6,0.7,0.5,0.5,0.0,8.0,7.9,6.6,0.3,40,0,0,0
app_161,1,0.5,0.5,0.5,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_162,1,0.5,0.5,0.5,0.0,6.4,6.1,6.0,0.1,60,0,0,0
app_163,1,0.5,0.5,0.5,0.0,8.0,7.6,7.0,0.3,60,0,0,0
app_164,3,0.6,0.5,0.5,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_165,2,0.5,0.5,0.5,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_166,2,0.5,0.5,0.5,0.0,4.6,3.9,3.0,0.5,60,0,0,0
app_167,1,4.0,4.0,4.0,0.0,4.0,4.0,4.0,0.0,60,0,0,0
app_168,1,0.5,0.5,0.5,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_169,6,0.9,0.5,0.5,0.1,8.0,8.0,8.0,0.0,60,0,0,0
app_170,2,0.5,0.5,0.5,0.0,1.1,1.0,1.0,0.0,60,0,0,0
app_171,1,0.5,0.5,0.5,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_172,2,0.6,0.5,0.5,0.0,2.1,1.3,1.1,0.1,60,0,0,0
app_173,4,0.5,0.5,0.5,0.0,1.1,1.0,1.0,0.0,60,0,0,0
app_174,2,1.4,0.5,0.5,0.2,8.0,8.0,8.0,0.0,60,0,0,0
app_175,2,0.5,0.5,0.5,0.0,6.8,6.1,5.7,0.3,60,0,0,0
app_176,1,0.7,0.5,0.5,0.0,32.0,29.8,1.0,6.9,80,0,0,0
app_177,1,0.5,0.5,0.5,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_178,1,0.5,0.5,0.5,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_179,2,0.6,0.5,0.5,0.0,1.9,1.4,1.2,0.1,60,0,0,0
app_180,3,0.5,0.5,0.5,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_181,1,0.5,0.5,0.5,0.0,1.0,1.0,1.0,0.0,60,0,0,0
app_182,6,1.0,0.6,0.5,0.1,8.0,8.0,8.0,0.0,60,0,0,0
app_183,9,2.7,1.3,0.5,0.6,8.0,8.0,8.0,0.0,80,0,0,0
app_184,1,4.0,4.0,4.0,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_185,6,1.0,0.7,0.5,0.2,8.0,8.0,8.0,0.0,60,0,0,0
app_186,2,0.9,0.5,0.5,0.1,8.0,8.0,8.0,0.0,60,0,0,0
app_187,5,1.7,1.1,0.7,0.3,8.0,8.0,8.0,0.0,60,0,0,0
app_188,20,22.4,5.0,1.6,4.9,48.0,48.0,48.0,0.0,60,0,0,0
app_189,1,0.5,0.5,0.5,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_190,4,2.9,1.0,0.5,0.6,8.0,8.0,8.0,0.0,60,0,0,0
app_191,7,0.5,0.5,0.5,0.0,1.1,1.0,1.0,0.0,60,0,0,0
app_192,3,0.5,0.5,0.5,0.0,1.0,1.0,1.0,0.0,60,0,0,0
app_193,2,0.5,0.5,0.5,0.0,8.0,8.0,8.0,0.0,80,0,0,0
app_194,1,0.5,0.5,0.5,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_195,3,0.6,0.5,0.5,0.0,1.2,1.0,1.0,0.1,60,0,0,0
app_196,2,0.5,0.5,0.5,0.0,1.1,1.0,1.0,0.0,60,0,0,0
app_197,2,1.9,0.7,0.5,0.3,8.0,7.9,7.4,0.1,60,0,0,0
app_198,3,1.4,0.5,0.5,0.2,8.0,8.0,8.0,0.0,60,0,0,0
app_199,2,0.5,0.5,0.5,0.0,1.2,1.0,1.0,0.0,60,0,0,0
app_200,1,4.0,4.0,4.0,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_201,2,0.5,0.5,0.5,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_202,4,0.6,0.5,0.5,0.0,16.0,16.0,16.0,0.0,80,0,0,0
app_203,1,0.5,0.5,0.5,0.0,8.0,7.4,7.0,0.2,60,0,0,0
app_204,1,0.5,0.5,0.5,0.0,1.6,1.5,1.3,0.1,60,0,0,0
app_205,1,0.5,0.5,0.5,0.0,8.0,6.2,5.2,0.7,60,0,0,0
app_206,2,4.0,4.0,4.0,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_207,2,0.5,0.5,0.5,0.0,1.0,1.0,1.0,0.0,60,0,0,0
app_208,62,2.8,1.5,0.7,0.5,8.0,8.0,8.0,0.0,40,0,0,0
app_209,2,0.5,0.5,0.5,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_210,4,0.5,0.5,0.5,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_211,3,0.5,0.5,0.5,0.0,8.0,7.6,5.9,0.6,60,0,0,0
app_212,1,0.5,0.5,0.5,0.0,8.0,7.5,6.6,0.3,60,0,0,0
app_213,4,0.5,0.5,0.5,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_214,1,0.5,0.5,0.5,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_215,2,0.5,0.5,0.5,0.0,8.0,7.2,6.2,0.6,60,0,0,0
app_216,3,0.6,0.5,0.5,0.0,8.0,1.4,1.0,1.3,60,0,0,0
app_217,3,0.5,0.5,0.5,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_218,1,0.5,0.5,0.5,0.0,8.0,7.7,6.5,0.5,60,0,0,0
app_219,2,1.4,1.1,0.7,0.2,8.0,8.0,8.0,0.0,60,0,0,0
app_220,8,3.5,2.0,0.8,0.8,16.0,16.0,16.0,0.0,60,0,0,0
app_221,1,0.5,0.5,0.5,0.0,1.0,1.0,1.0,0.0,60,0,0,0
app_222,5,0.7,0.5,0.5,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_223,2,0.5,0.5,0.5,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_224,5,2.1,0.8,0.5,0.4,8.0,7.3,1.0,1.8,60,0,0,0
app_225,2,1.4,0.6,0.5,0.2,8.0,8.0,8.0,0.0,60,0,0,0
app_226,10,3.4,1.3,0.5,0.7,8.0,8.0,8.0,0.0,60,0,0,0
app_227,5,0.5,0.5,0.5,0.0,8.0,7.9,5.6,0.4,60,0,0,0
app_228,2,0.5,0.5,0.5,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_229,2,0.5,0.5,0.5,0.0,2.6,2.1,1.0,0.5,60,0,0,0
app_230,2,0.5,0.5,0.5,0.0,8.0,2.6,1.0,2.5,60,0,0,0
app_231,1,8.0,8.0,8.0,0.0,16.0,16.0,16.0,0.0,40,0,0,0
app_232,17,4.3,2.5,1.3,0.7,8.0,8.0,8.0,0.0,60,0,0,0
app_233,1,0.6,0.5,0.5,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_234,2,0.5,0.5,0.5,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_235,4,11.0,5.9,0.9,2.9,8.0,8.0,8.0,0.0,60,0,0,0
app_236,10,2.3,1.4,0.5,0.5,8.0,8.0,8.0,0.0,60,0,0,0
app_237,1,0.5,0.5,0.5,0.0,8.0,7.9,7.2,0.2,60,0,0,0
app_238,37,2.8,1.4,0.9,0.4,8.0,8.0,8.0,0.0,80,0,0,0
app_239,1,0.5,0.5,0.5,0.0,8.0,7.8,6.7,0.4,60,0,0,0
app_240,1,4.0,4.0,4.0,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_241,1,0.5,0.5,0.5,0.0,5.9,5.4,4.7,0.3,60,0,0,0
app_242,3,0.6,0.5,0.5,0.0,5.0,4.8,4.1,0.2,60,0,0,0
app_243,2,0.9,0.5,0.5,0.1,5.0,2.8,1.3,1.1,60,0,0,0
app_244,4,2.3,1.6,0.5,0.4,8.0,8.0,8.0,0.0,60,0,0,0
app_245,2,0.5,0.5,0.5,0.0,8.0,4.1,1.0,2.5,60,0,0,0
app_246,1,0.5,0.5,0.5,0.0,1.0,1.0,1.0,0.0,60,0,0,0
app_247,1,4.0,4.0,4.0,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_248,8,7.6,3.0,0.5,2.2,16.0,16.0,16.0,0.0,500,0,0,0
app_249,1,0.5,0.5,0.5,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_250,13,1.5,0.6,0.5,0.2,8.0,7.3,3.8,1.1,100,0,0,0
app_251,1,0.5,0.5,0.5,0.0,8.0,6.8,5.9,0.8,60,0,0,0
app_252,9,0.5,0.5,0.5,0.0,8.0,6.7,1.0,1.8,60,0,0,0
app_253,2,0.6,0.5,0.5,0.0,1.3,1.2,1.0,0.1,60,0,0,0
app_254,3,0.5,0.5,0.5,0.0,8.0,8.0,7.6,0.1,60,0,0,0
app_255,38,4.8,2.8,1.8,0.7,16.0,16.0,16.0,0.0,60,1,0,1
app_256,2,1.1,0.7,0.5,0.2,8.0,8.0,8.0,0.0,60,0,0,0
app_257,1,2.5,1.4,0.5,0.5,8.0,7.7,6.4,0.4,60,0,0,0
app_258,1,0.8,0.5,0.5,0.1,8.0,8.0,8.0,0.0,40,0,0,0
app_259,3,0.5,0.5,0.5,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_260,19,1.2,0.7,0.5,0.2,8.0,8.0,8.0,0.0,60,0,0,0
app_261,5,0.6,0.5,0.5,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_262,29,3.7,1.8,0.9,0.8,8.0,5.2,1.3,2.1,60,0,0,0
app_263,2,0.5,0.5,0.5,0.0,8.0,7.8,7.5,0.1,60,0,0,0
app_264,1,4.0,4.0,4.0,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_265,2,0.6,0.5,0.5,0.0,8.0,7.4,2.7,1.2,60,0,0,0
app_266,1,8.0,8.0,8.0,0.0,16.0,16.0,16.0,0.0,100,0,0,0
app_267,2,0.5,0.5,0.5,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_268,3,4.0,4.0,4.0,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_269,6,0.7,0.5,0.5,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_270,11,0.6,0.5,0.5,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_271,3,1.9,1.4,0.7,0.2,8.0,5.5,1.0,2.1,60,0,0,0
app_272,1,4.0,4.0,4.0,0.0,16.0,16.0,16.0,0.0,80,0,0,0
app_273,1,16.0,16.0,16.0,0.0,60.0,60.0,60.0,0.0,60,0,0,0
app_274,1,4.0,4.0,4.0,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_275,86,3.0,1.5,0.6,0.6,8.0,8.0,8.0,0.0,60,0,0,0
app_276,1,4.9,1.1,0.5,1.3,8.0,7.8,5.2,0.6,60,0,0,0
app_277,1,0.5,0.5,0.5,0.0,8.0,7.9,7.0,0.2,60,0,0,0
app_278,5,0.5,0.5,0.5,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_279,7,0.5,0.5,0.5,0.0,6.0,5.9,5.8,0.0,60,0,0,0
app_280,2,0.5,0.5,0.5,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_281,8,2.3,1.4,0.5,0.5,8.0,8.0,8.0,0.0,40,0,0,0
app_282,1,0.5,0.5,0.5,0.0,7.8,6.9,6.0,0.4,60,0,0,0
app_283,4,2.6,1.5,0.9,0.3,8.0,8.0,8.0,0.0,60,0,0,0
app_284,2,0.5,0.5,0.5,0.0,1.0,1.0,1.0,0.0,60,0,0,0
app_285,2,0.5,0.5,0.5,0.0,8.0,7.9,7.4,0.1,60,0,0,0
app_286,18,1.8,1.1,0.6,0.3,16.0,16.0,16.0,0.0,60,0,0,0
app_287,2,0.5,0.5,0.5,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_288,2,0.5,0.5,0.5,0.0,8.0,7.9,6.7,0.3,60,0,0,0
app_289,5,1.1,0.6,0.5,0.2,8.0,8.0,8.0,0.0,60,0,0,0
app_290,103,2.4,1.2,0.7,0.4,8.0,8.0,8.0,0.0,60,0,0,0
app_291,1,0.5,0.5,0.5,0.0,8.0,7.6,6.4,0.5,60,0,0,0
app_292,12,2.3,1.8,1.0,0.2,8.0,8.0,8.0,0.0,40,0,0,0
app_293,1,0.5,0.5,0.5,0.0,1.0,1.0,1.0,0.0,60,0,0,0
app_294,2,0.5,0.5,0.5,0.0,8.0,7.4,1.0,1.5,60,0,0,0
app_295,2,0.5,0.5,0.5,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_296,2,0.5,0.5,0.5,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_297,1,0.5,0.5,0.5,0.0,8.0,8.0,8.0,0.0,60,0,0,0
app_298,2,0.5,0.5,0.5,0.0,7.5,6.6,6.0,0.3,60,0,0,0
app_299,2,0.8,0.6,0.5,0.1,1.2,1.2,1.1,0.0,60,0,0,0
app_300,2,1.5,0.6,0.5,0.2,8.0,8.0,8.0,0.0,60,0,0,0
app_301,21,12.0,4.6,0.5,2.4,16.0,15.1,4.3,2.1,200,0,0,0
